"Wavelength, µm","n","k"
0.38,1.7905788948419,0.0000019467
0.39,,9.9127e-7
0.4,,5.6823e-7
0.4012,1.7776074571692
0.405,,4.5981e-7
0.42,,2.6531e-7
0.4224,1.7673620572474
0.436,,1.9327e-7
0.4436,1.7590649148507
0.46,,1.3809e-7
0.4648,1.7522127524444
0.486,1.7464635698826
0.5,,9.0035e-8
0.5072,1.741575877046
0.5284,1.7373738218659
0.546,,4.757e-8
0.5496,1.7337260730259
0.5708,1.7305324562829
0.58,,4.107e-8
0.592,1.7277151818026
0.6132,1.7252129043714
0.62,,4.5921e-8
0.6344,1.7229765939984
0.6556,1.7209665988467
0.66,,5.1035e-8
0.6768,1.719150514229
0.698,1.7175016091415
0.7,,3.8205e-8
0.7192,1.7159976462946
0.7404,1.7146199848831
0.7616,1.7133528897994
0.7828,1.7121829937648
0.804,1.7110988742233
0.8252,1.7100907173852
0.8464,1.7091500491754
0.8676,1.7082695180523
0.8888,1.7074427184169
0.91,1.7066640460471
0.9312,1.7059285790036
0.9524,1.7052319789414
0.9736,1.7045704088776
0.9948,1.703940464319
1.016,1.7033391152969
1.037,1.7027689729419
1.058,1.7022218812074
1.06,,3.3911e-8
1.08,1.7016711597271
1.101,1.7011648986515
1.122,1.7006758738801
1.143,1.7002025382043
1.164,1.6997434888489
1.186,1.6992765158611
1.207,1.6988428673038
1.228,1.6984199642977
1.249,1.6980068440888
1.27,1.6976026253362
1.292,1.6971878257099
1.313,1.6967993836913
1.334,1.696417578477
1.355,1.6960417831787
1.376,1.6956714192403
1.398,1.6952886622799
1.419,1.6949277945338
1.44,1.694570848717
1.461,1.6942174005369
1.482,1.6938670556399
1.504,1.6935029565623
1.525,1.6931578481112
1.53,,7.3606e-8
1.546,1.6928148002122
1.567,1.6924735157516
1.588,1.6921337168273
1.61,1.6917790469896
1.631,1.691441495565
1.652,1.6911046858716
1.673,1.6907684033274
1.694,1.6904324460479
1.716,1.6900806326264
1.737,1.6897447598747
1.758,1.6894086658666
1.779,1.6890721910872
1.8,1.6887351846242
1.822,1.6883814043359
1.843,1.688042871301
1.864,1.6877033935652
1.885,1.6873628492181
1.906,1.6870211222987
1.928,1.6866617340425
1.949,1.6863172467601
1.97,1.6859712561266,4.5507e-7
1.991,1.6856236664067
2.012,1.6852743860481
2.034,1.684906564528
2.055,1.6845535528958
2.076,1.6841985946555
2.097,1.6838416125707
2.118,1.6834825323844
2.14,1.6831040249606
2.161,1.6827404285118
2.182,1.6823745241222
2.203,1.6820062477784
2.224,1.6816355376071
2.246,1.6812444989334
2.267,1.6808686204625
2.288,1.6804901314516
2.309,1.6801089774054
2.325,,0.000002031
2.33,1.6797251053723
2.352,1.6793199824079
2.373,1.6789303857483
2.394,1.6785379182768
2.415,1.6781425323627
2.436,1.677744181487
2.458,1.6773236318759
2.479,1.6769190690483
2.5,1.6765114056289,0.0000033066
